invoice_id,customer_id,invoice_date,invoice_amount,tax,discount,net_amount
INV0030796,CUST002270,2026-08-05,99245.55,8031.5,9179.0,98098.05
INV0030797,CUST002783,2026-08-31,25633.08,1297.38,526.59,26403.87
INV0030798,CUST002474,2026-08-03,47549.61,4586.18,2372.32,49763.47
INV0030799,CUST007113,2026-08-17,71849.01,8608.64,1290.55,79167.1
INV0030800,CUST005932,2026-08-07,74128.96,9320.58,18.94,83430.6
INV0030801,CUST007969,2026-08-16,37965.27,3328.01,2710.23,38583.05
INV0030802,CUST007127,2026-08-05,48312.84,3445.98,4074.5,47684.32
INV0030803,CUST001420,2026-08-01,12777.59,2250.04,1120.33,13907.3
INV0030804,CUST006660,2026-08-15,62117.39,5195.88,4697.41,62615.86
INV0030805,CUST007336,2026-08-13,83782.94,11993.64,3297.59,92478.99
INV0030806,CUST002931,2026-08-24,34661.95,4860.55,928.52,38593.98
INV0030807,CUST004889,2026-08-03,4091.92,726.13,369.94,4448.11
INV0030808,CUST005078,2026-08-18,31498.43,5577.56,1298.63,35777.36
INV0030809,CUST007391,2026-08-18,96108.85,10490.98,9253.06,97346.77
INV0030810,CUST009283,2026-08-20,56632.88,6370.13,3594.43,59408.58
INV0030811,CUST007044,2026-08-29,72440.01,6689.28,5963.73,73165.56
INV0030812,CUST007391,2026-08-01,46157.55,3889.67,3424.31,46622.91
INV0030813,CUST000329,2026-08-14,61711.45,6313.18,6.79,68017.84
INV0030814,CUST004520,2026-08-20,97256.51,14323.02,2506.23,109073.3
INV0030815,CUST008655,2026-08-03,38561.27,3305.87,1772.36,40094.78
INV0030816,CUST009970,2026-08-28,87501.2,7385.01,4567.48,90318.73
INV0030817,CUST002387,2026-08-16,48306.43,6704.08,2233.65,52776.86
INV0030818,CUST008176,2026-08-02,27378.66,3271.97,1820.23,28830.4
INV0030819,CUST009967,2026-08-05,96012.32,11197.91,6690.28,100519.95
INV0030820,CUST007744,2026-08-28,95544.81,5616.1,4072.8,97088.11
INV0030821,CUST006754,2026-08-14,25660.5,3274.67,1306.35,27628.82
INV0030822,CUST000367,2026-08-12,67719.6,6685.25,6085.99,68318.86
INV0030823,CUST005160,2026-08-19,53439.46,5640.27,3321.8,55757.93
INV0030824,CUST002963,2026-08-30,15972.9,1620.51,748.8,16844.61
INV0030825,CUST000754,2026-08-19,11946.74,835.36,93.84,12688.26
INV0030826,CUST009210,2026-08-15,10891.01,1166.4,484.94,11572.47
INV0030827,CUST001745,2026-08-19,3339.78,188.82,41.95,3486.65
INV0030828,CUST000398,2026-08-24,76638.35,8856.87,1166.24,84328.98
INV0030829,CUST006552,2026-08-06,52768.13,8620.22,4542.02,56846.33
INV0030830,CUST008286,2026-08-11,82252.29,10275.9,1316.14,91212.05
INV0030831,CUST001063,2026-08-20,41901.16,3798.8,3117.69,42582.27
INV0030832,CUST002315,2026-08-21,94845.71,8222.4,480.28,102587.83
INV0030833,CUST004442,2026-08-30,25056.91,4057.96,1203.93,27910.94
INV0030834,CUST004918,2026-08-19,12116.51,1433.63,3.84,13546.3
INV0030835,CUST008322,2026-08-14,6106.14,459.92,455.75,6110.31
INV0030836,CUST004049,2026-08-30,43672.93,7542.98,1836.46,49379.45
INV0030837,CUST003794,2026-08-27,35594.96,6327.95,3309.75,38613.16
INV0030838,CUST002211,2026-08-15,79562.03,5892.19,6814.72,78639.5
INV0030839,CUST000819,2026-08-13,15782.11,1299.21,1436.81,15644.51
INV0030840,CUST003315,2026-08-26,74359.16,12904.78,635.42,86628.52
INV0030841,CUST000993,2026-08-13,30487.74,2985.06,323.61,33149.19
INV0030842,CUST004450,2026-08-07,57218.16,4238.54,3312.15,58144.55
INV0030843,CUST001722,2026-08-08,54361.95,9144.24,1843.1,61663.09
INV0030844,CUST005330,2026-08-27,67526.48,11481.91,6519.82,72488.57
INV0030845,CUST004650,2026-08-25,50105.43,4035.77,3465.77,50675.43
INV0030846,CUST004346,2026-08-02,46293.58,5020.33,1275.15,50038.76
INV0030847,CUST005716,2026-08-20,67482.96,10434.5,2807.93,75109.53
INV0030848,CUST007404,2026-08-08,79938.21,8226.98,6088.01,82077.18
INV0030849,CUST000379,2026-08-29,81939.13,14129.46,4092.42,91976.17
INV0030850,CUST001277,2026-08-15,67740.89,9924.27,4845.26,72819.9
INV0030851,CUST003507,2026-08-18,37338.38,6703.67,953.04,43089.01
INV0030852,CUST000798,2026-08-17,26143.28,2994.58,2439.06,26698.8
INV0030853,CUST006903,2026-08-20,21005.72,1813.04,392.18,22426.58
INV0030854,CUST002747,2026-08-30,92306.99,13597.83,2876.26,103028.56
INV0030855,CUST007178,2026-08-05,7507.46,812.15,565.21,7754.4
INV0030856,CUST008703,2026-08-29,23396.92,2723.19,809.36,25310.75
INV0030857,CUST009916,2026-08-30,57095.59,4069.49,3408.51,57756.57
INV0030858,CUST003446,2026-08-14,63071.73,6843.09,1896.54,68018.28
INV0030859,CUST005813,2026-08-10,15127.2,1396.88,521.45,16002.63
INV0030860,CUST006752,2026-08-08,5721.88,317.68,66.32,5973.24
INV0030861,CUST002159,2026-08-11,15956.23,1608.65,729.76,16835.12
INV0030862,CUST009707,2026-08-26,15110.7,777.04,1170.84,14716.9
INV0030863,CUST005261,2026-08-28,5905.4,989.75,205.99,6689.16
INV0030864,CUST003490,2026-08-05,82916.68,12888.88,4802.33,91003.23
INV0030865,CUST001904,2026-08-08,26396.31,2870.79,1057.77,28209.33
INV0030866,CUST008597,2026-08-30,53681.58,6664.96,980.24,59366.3
INV0030867,CUST006181,2026-08-05,11939.1,693.25,218.53,12413.82
INV0030868,CUST007833,2026-08-16,92097.88,10393.74,626.89,101864.73
INV0030869,CUST007400,2026-08-21,43776.48,3358.03,882.89,46251.62
INV0030870,CUST005551,2026-08-06,72176.04,12656.99,6877.76,77955.27
INV0030871,CUST000934,2026-08-20,43990.53,4593.0,275.84,48307.69
INV0030872,CUST000754,2026-08-14,85399.62,5606.52,3693.4,87312.74
INV0030873,CUST005682,2026-08-10,96648.3,17043.71,8179.59,105512.42
INV0030874,CUST003424,2026-08-01,84289.2,6324.67,4322.44,86291.43
INV0030875,CUST002463,2026-08-15,89323.46,10603.18,7659.6,92267.04
INV0030876,CUST001032,2026-08-29,27329.9,3911.64,346.02,30895.52
INV0030877,CUST001396,2026-08-07,45279.18,3594.5,3555.19,45318.49
INV0030878,CUST006813,2026-08-07,77374.75,12622.79,5929.65,84067.89
INV0030879,CUST002399,2026-08-16,26714.73,3494.42,624.01,29585.14
INV0030880,CUST002378,2026-08-11,81842.82,8176.59,7837.08,82182.33
INV0030881,CUST001419,2026-08-01,5432.83,327.67,300.8,5459.7
INV0030882,CUST009453,2026-08-31,10969.33,595.85,804.49,10760.69
INV0030883,CUST003164,2026-08-02,18785.56,2794.01,1486.42,20093.15
INV0030884,CUST009436,2026-08-03,87771.22,6861.8,1240.22,93392.8
INV0030885,CUST005572,2026-08-04,61058.61,4070.04,1511.25,63617.4
INV0030886,CUST002816,2026-08-31,42589.05,4711.26,2068.68,45231.63
INV0030887,CUST006444,2026-08-13,75678.85,8470.21,6549.64,77599.42
INV0030888,CUST007749,2026-08-13,86729.18,15028.77,8566.25,93191.7
INV0030889,CUST007208,2026-08-19,83195.37,8069.91,4675.69,86589.59
INV0030890,CUST004109,2026-08-16,21593.41,3250.67,1914.08,22930.0
INV0030891,CUST006586,2026-08-07,92908.74,9123.75,3737.26,98295.23
INV0030892,CUST004016,2026-08-31,60183.06,10813.85,4179.74,66817.17
INV0030893,CUST002738,2026-08-19,58568.62,4170.17,153.61,62585.18
INV0030894,CUST008218,2026-08-15,45468.58,5765.51,2636.04,48598.05
INV0030895,CUST007294,2026-08-03,15942.32,1759.99,398.51,17303.8
INV0030896,CUST005620,2026-08-21,58586.71,6820.79,4809.68,60597.82
INV0030897,CUST004199,2026-08-26,11813.12,1357.76,298.41,12872.47
INV0030898,CUST009453,2026-08-24,79363.27,5186.2,6715.36,77834.11
INV0030899,CUST000406,2026-08-01,52691.75,7138.81,4345.64,55484.92
INV0030900,CUST009271,2026-08-22,84601.12,9220.18,5320.33,88500.97
INV0030901,CUST001116,2026-08-31,85101.55,8838.43,7553.99,86385.99
INV0030902,CUST001626,2026-08-28,19138.29,3362.12,903.78,21596.63
INV0030903,CUST005533,2026-08-29,46553.95,7631.45,3310.17,50875.23
INV0030904,CUST000807,2026-08-12,98785.7,11202.04,5105.06,104882.68
INV0030905,CUST003495,2026-08-08,59609.33,4140.12,1776.91,61972.54
INV0030906,CUST000243,2026-08-06,96573.25,10223.58,3986.63,102810.2
INV0030907,CUST007833,2026-08-21,29333.99,3255.5,582.0,32007.49
INV0030908,CUST008542,2026-08-03,7932.8,970.72,623.66,8279.86
INV0030909,CUST003000,2026-08-22,99994.86,13365.79,8969.96,104390.69
INV0030910,CUST000429,2026-08-17,30718.98,4043.64,904.67,33857.95
INV0030911,CUST009928,2026-08-23,56690.08,5782.2,1364.18,61108.1
INV0030912,CUST004082,2026-08-07,20185.42,1547.99,1622.9,20110.51
INV0030913,CUST006824,2026-08-08,87740.87,8929.07,5578.24,91091.7
INV0030914,CUST005123,2026-08-16,37980.93,3212.29,798.88,40394.34
INV0030915,CUST005828,2026-08-08,67926.72,10492.84,2826.68,75592.88
INV0030916,CUST004338,2026-08-23,34686.28,3376.49,2078.1,35984.67
INV0030917,CUST001306,2026-08-09,92859.88,16314.07,2043.1,107130.85
INV0030918,CUST006646,2026-08-22,63862.15,7686.53,5398.53,66150.15
INV0030919,CUST009517,2026-08-14,49532.41,5106.24,862.39,53776.26
INV0030920,CUST005987,2026-08-26,57878.89,10205.07,654.36,67429.6
INV0030921,CUST000970,2026-08-29,60787.02,3546.22,520.5,63812.74
INV0030922,CUST008234,2026-08-20,57767.96,9389.46,2437.51,64719.91
INV0030923,CUST005139,2026-08-19,87401.43,8823.33,2185.73,94039.03
INV0030924,CUST001903,2026-08-02,81660.02,8017.55,6353.36,83324.21
INV0030925,CUST008953,2026-08-29,74281.79,12446.98,793.63,85935.14
INV0030926,CUST007554,2026-08-26,71086.31,11266.4,1034.46,81318.25
INV0030927,CUST000788,2026-08-04,32689.73,3387.13,1792.19,34284.67
INV0030928,CUST003418,2026-08-21,95903.8,16491.4,8543.03,103852.17
INV0030929,CUST008510,2026-08-21,50029.72,5755.48,1064.03,54721.17
INV0030930,CUST002124,2026-08-24,93724.42,8756.96,5170.62,97310.76
INV0030931,CUST005986,2026-08-03,28083.43,4835.05,719.74,32198.74
INV0030932,CUST006677,2026-08-08,52020.36,4694.7,4496.3,52218.76
INV0030933,CUST003906,2026-08-06,60759.19,8079.92,2586.91,66252.2
INV0030934,CUST007270,2026-08-28,1422.31,87.91,29.92,1480.3
INV0030935,CUST006375,2026-08-25,86576.77,13606.17,4339.91,95843.03
INV0030936,CUST002168,2026-08-08,13489.09,1333.37,940.03,13882.43
INV0030937,CUST003008,2026-08-27,43091.3,2931.07,3690.52,42331.85
INV0030938,CUST007868,2026-08-24,92437.56,11412.94,426.29,103424.21
INV0030939,CUST008105,2026-08-02,87895.64,6690.73,4959.04,89627.33
INV0030940,CUST009099,2026-08-23,50281.01,8832.92,1547.42,57566.51
INV0030941,CUST010000,2026-08-12,35261.04,1920.9,328.23,36853.71
INV0030942,CUST002936,2026-08-18,29396.51,3232.14,53.34,32575.31
INV0030943,CUST006097,2026-08-24,5283.09,636.37,143.87,5775.59
INV0030944,CUST007416,2026-08-11,22069.82,3178.36,373.48,24874.7
INV0030945,CUST003328,2026-08-14,52701.47,6097.91,1491.77,57307.61
INV0030946,CUST001389,2026-08-08,42586.05,5362.95,206.31,47742.69
INV0030947,CUST007577,2026-08-19,67509.0,7673.89,2405.29,72777.6
INV0030948,CUST007681,2026-08-20,69672.63,9210.01,2655.67,76226.97
INV0030949,CUST006574,2026-08-23,7196.95,1249.55,13.36,8433.14
INV0030950,CUST003388,2026-08-14,21719.43,1755.05,2038.78,21435.7
INV0030951,CUST003850,2026-08-28,38163.8,3174.41,657.94,40680.27
INV0030952,CUST008290,2026-08-11,98724.08,13962.57,7054.52,105632.13
INV0030953,CUST009072,2026-08-04,21521.63,2382.11,1380.57,22523.17
INV0030954,CUST002605,2026-08-30,38861.57,2756.93,153.13,41465.37
INV0030955,CUST001597,2026-08-05,45362.41,6763.1,1986.17,50139.34
INV0030956,CUST009830,2026-08-19,69419.97,9993.83,737.73,78676.07
INV0030957,CUST004128,2026-08-19,42502.5,2281.16,2279.17,42504.49
INV0030958,CUST008959,2026-08-25,45481.06,2983.34,1567.85,46896.55
INV0030959,CUST006779,2026-08-29,12587.03,1447.58,989.36,13045.25
INV0030960,CUST001633,2026-08-23,61997.76,7314.36,451.3,68860.82
INV0030961,CUST009016,2026-08-03,99024.42,7470.49,7286.06,99208.85
INV0030962,CUST001512,2026-08-06,67577.0,6064.65,5776.39,67865.26
INV0030963,CUST009408,2026-08-22,48208.12,8595.93,3276.97,53527.08
INV0030964,CUST001544,2026-08-17,64554.29,11089.26,5463.17,70180.38
INV0030965,CUST003610,2026-08-17,9805.53,953.47,23.29,10735.71
INV0030966,CUST009010,2026-08-25,42112.95,6689.28,784.61,48017.62
INV0030967,CUST006702,2026-08-22,26862.51,2509.14,1785.55,27586.1
INV0030968,CUST006290,2026-08-28,29293.67,1795.05,2359.3,28729.42
INV0030969,CUST006743,2026-08-02,37248.89,4909.65,3391.1,38767.44
INV0030970,CUST001488,2026-08-17,85490.64,10891.88,5951.02,90431.5
INV0030971,CUST004727,2026-08-06,90235.99,8819.69,7322.41,91733.27
INV0030972,CUST003269,2026-08-03,3047.09,167.08,123.53,3090.64
INV0030973,CUST009090,2026-08-31,91591.06,6866.96,1974.62,96483.4
INV0030974,CUST009940,2026-08-18,56324.91,7983.45,3112.72,61195.64
INV0030975,CUST003349,2026-08-29,62167.22,9022.95,1945.46,69244.71
INV0030976,CUST000309,2026-08-17,46861.16,5477.36,143.67,52194.85
INV0030977,CUST010000,2026-08-09,12345.45,2058.27,1140.18,13263.54
INV0030978,CUST004366,2026-08-11,36487.04,6196.02,2789.52,39893.54
INV0030979,CUST003828,2026-08-03,24972.65,3544.41,1611.85,26905.21
INV0030980,CUST003691,2026-08-28,91514.0,13061.07,3263.48,101311.59
INV0030981,CUST007332,2026-08-19,77252.84,13280.07,2886.56,87646.35
INV0030982,CUST001021,2026-08-19,42122.09,3388.72,2238.89,43271.92
INV0030983,CUST007818,2026-08-27,50209.6,3632.34,3619.11,50222.83
INV0030984,CUST004352,2026-08-07,93246.41,14005.16,7459.6,99791.97
INV0030985,CUST005442,2026-08-18,91011.79,11023.44,1088.17,100947.06
INV0030986,CUST007085,2026-08-01,11466.14,1433.91,0.22,12899.83
INV0030987,CUST003817,2026-08-03,15689.29,1157.32,662.34,16184.27
INV0030988,CUST002310,2026-08-12,84744.87,10277.54,7927.0,87095.41
INV0030989,CUST007454,2026-08-10,88065.47,8772.99,5906.83,90931.63
INV0030990,CUST000050,2026-08-23,77834.52,7155.78,1062.91,83927.39
INV0030991,CUST004076,2026-08-31,4711.52,650.0,460.2,4901.32
INV0030992,CUST004436,2026-08-09,31441.19,1755.07,11.77,33184.49
INV0030993,CUST000643,2026-08-18,17240.05,1994.04,1697.37,17536.72
INV0030994,CUST004058,2026-08-30,73079.09,8729.37,4064.73,77743.73
INV0030995,CUST001710,2026-08-09,59260.24,5996.58,1242.79,64014.03
INV0030996,CUST005586,2026-08-19,31094.64,4190.7,1977.15,33308.19
INV0030997,CUST005055,2026-08-13,51987.22,3262.0,632.97,54616.25
INV0030998,CUST007482,2026-08-23,89251.81,14491.13,8624.82,95118.12
INV0030999,CUST001867,2026-08-20,8840.45,601.37,316.99,9124.83
INV0031000,CUST006922,2026-08-25,59785.98,10524.29,1700.03,68610.24
INV0031001,CUST006498,2026-08-11,45533.21,3776.18,2466.98,46842.41
INV0031002,CUST005343,2026-08-31,11311.33,1042.64,997.14,11356.83
INV0031003,CUST009174,2026-08-11,21122.1,2023.64,881.64,22264.1
INV0031004,CUST003905,2026-08-01,62472.91,7547.31,1831.22,68189.0
INV0031005,CUST004505,2026-08-15,85370.5,11309.57,1245.79,95434.28
INV0031006,CUST004002,2026-08-02,54280.74,5360.37,3575.88,56065.23
INV0031007,CUST002965,2026-08-18,30371.52,2924.07,2118.84,31176.75
INV0031008,CUST005512,2026-08-13,48783.07,6928.48,960.1,54751.45
INV0031009,CUST000413,2026-08-24,51093.19,8750.61,3141.77,56702.03
INV0031010,CUST002322,2026-08-13,66516.08,7490.44,3751.18,70255.34
INV0031011,CUST003116,2026-08-20,88597.5,5646.3,2364.13,91879.67
INV0031012,CUST000718,2026-08-11,22432.99,1680.74,1443.86,22669.87
INV0031013,CUST005229,2026-08-11,77857.32,7592.04,7119.78,78329.58
INV0031014,CUST009793,2026-08-13,40060.7,5751.09,734.53,45077.26
INV0031015,CUST000465,2026-08-30,95958.69,8106.29,4650.77,99414.21
INV0031016,CUST006825,2026-08-07,18593.83,1699.44,550.36,19742.91
INV0031017,CUST008583,2026-08-25,80384.87,7941.42,5755.35,82570.94
INV0031018,CUST007414,2026-08-09,64571.54,9006.72,1350.77,72227.49
INV0031019,CUST003779,2026-08-04,37220.0,4403.51,1133.94,40489.57
INV0031020,CUST007173,2026-08-27,8593.16,512.33,378.32,8727.17
INV0031021,CUST001792,2026-08-27,61255.37,9194.77,1693.59,68756.55
INV0031022,CUST001421,2026-08-02,19411.44,3252.44,1451.68,21212.2
INV0031023,CUST006429,2026-08-16,65647.18,4400.31,2287.32,67760.17
INV0031024,CUST002629,2026-08-31,43630.17,7755.12,355.93,51029.36
INV0031025,CUST004350,2026-08-30,72830.21,5322.54,5168.57,72984.18
INV0031026,CUST006911,2026-08-27,45273.93,5356.13,4115.45,46514.61
INV0031027,CUST005568,2026-08-26,17782.45,1820.35,156.15,19446.65
INV0031028,CUST007532,2026-08-21,63023.08,4789.94,2223.78,65589.24
INV0031029,CUST002174,2026-08-21,37708.14,5931.79,1084.77,42555.16
INV0031030,CUST006696,2026-08-13,937.74,110.14,19.45,1028.43
INV0031031,CUST004412,2026-08-23,3629.48,493.8,187.73,3935.55
INV0031032,CUST000962,2026-08-30,47117.63,4450.93,4674.17,46894.39
INV0031033,CUST001522,2026-08-11,37426.45,3483.08,2105.9,38803.63
INV0031034,CUST004957,2026-08-28,72951.27,4279.6,5899.93,71330.94
INV0031035,CUST005373,2026-08-01,53709.48,4673.65,4661.2,53721.93
INV0031036,CUST002940,2026-08-06,61749.23,7124.67,2863.23,66010.67
INV0031037,CUST006309,2026-08-23,96688.74,15280.04,7250.51,104718.27
INV0031038,CUST009311,2026-08-13,11639.38,1341.44,493.79,12487.03
INV0031039,CUST003238,2026-08-22,8667.85,615.97,740.04,8543.78
INV0031040,CUST005789,2026-08-06,50798.84,7323.58,565.24,57557.18
INV0031041,CUST002820,2026-08-27,61484.92,9231.05,562.48,70153.49
INV0031042,CUST005290,2026-08-10,86950.5,14017.45,4809.46,96158.49
INV0031043,CUST004960,2026-08-02,41737.74,2420.73,2809.85,41348.62
INV0031044,CUST004032,2026-08-26,97963.27,16849.46,4202.14,110610.59
INV0031045,CUST000237,2026-08-03,25548.31,2210.51,804.93,26953.89
INV0031046,CUST005695,2026-08-09,89873.96,14019.99,1192.44,102701.51
INV0031047,CUST006625,2026-08-18,65060.03,9886.85,2022.86,72924.02
INV0031048,CUST004842,2026-08-24,34723.77,2385.38,1823.66,35285.49
INV0031049,CUST000416,2026-08-10,45002.25,5997.63,4392.2,46607.68
INV0031050,CUST004113,2026-08-05,23540.16,3115.58,415.27,26240.47
INV0031051,CUST008731,2026-08-04,73592.75,12047.51,47.5,85592.76
INV0031052,CUST007593,2026-08-23,88231.08,5107.63,6181.84,87156.87
INV0031053,CUST004605,2026-08-17,24838.86,2998.53,1025.01,26812.38
INV0031054,CUST009665,2026-08-15,9774.18,1204.93,297.7,10681.41
INV0031055,CUST005921,2026-08-24,84607.17,14347.7,6278.37,92676.5
INV0031056,CUST000526,2026-08-20,54483.85,9026.29,1435.09,62075.05
INV0031057,CUST001099,2026-08-08,57904.42,9668.27,2682.98,64889.71
INV0031058,CUST004009,2026-08-13,73657.58,12360.71,444.81,85573.48
INV0031059,CUST009751,2026-08-15,62521.3,10847.59,4484.77,68884.12
INV0031060,CUST009845,2026-08-17,2724.97,341.74,223.14,2843.57
INV0031061,CUST005469,2026-08-23,6865.44,907.05,625.83,7146.66
INV0031062,CUST008223,2026-08-06,48735.51,5484.55,4012.57,50207.49
INV0031063,CUST007181,2026-08-11,56536.81,3230.13,798.94,58968.0
INV0031064,CUST007427,2026-08-18,56580.29,8214.04,974.91,63819.42
INV0031065,CUST007137,2026-08-24,630.53,70.15,18.35,682.33
INV0031066,CUST008076,2026-08-30,2607.34,237.31,75.22,2769.43
INV0031067,CUST000267,2026-08-15,14586.92,1197.26,160.65,15623.53
INV0031068,CUST003042,2026-08-17,36942.92,2449.46,850.81,38541.57
INV0031069,CUST005226,2026-08-27,58752.94,5249.36,2788.58,61213.72
INV0031070,CUST002186,2026-08-02,16782.55,1720.76,247.3,18256.01
INV0031071,CUST005035,2026-08-23,44337.9,4805.87,1120.09,48023.68
INV0031072,CUST001949,2026-08-19,40356.83,2802.34,2900.51,40258.66
INV0031073,CUST009014,2026-08-28,10693.32,707.37,524.74,10875.95
INV0031074,CUST003270,2026-08-19,89988.45,15906.88,7264.96,98630.37
INV0031075,CUST006402,2026-08-04,39332.11,4070.21,2404.42,40997.9
INV0031076,CUST001881,2026-08-22,42112.15,6210.11,2872.56,45449.7
INV0031077,CUST008585,2026-08-22,68428.99,5340.44,802.1,72967.33
INV0031078,CUST003893,2026-08-10,82722.76,11969.86,5415.81,89276.81
INV0031079,CUST007942,2026-08-07,67313.12,9940.04,427.36,76825.8
INV0031080,CUST004422,2026-08-18,25259.17,3530.09,1222.93,27566.33
INV0031081,CUST002676,2026-08-19,55856.14,5236.27,3500.3,57592.11
INV0031082,CUST003486,2026-08-19,5750.95,774.8,33.29,6492.46
INV0031083,CUST004193,2026-08-17,13978.75,2256.29,715.18,15519.86
INV0031084,CUST004563,2026-08-20,96237.91,17081.4,4935.26,108384.05
INV0031085,CUST008618,2026-08-04,47924.07,6630.28,2945.75,51608.6
INV0031086,CUST000284,2026-08-17,75126.28,9382.12,1576.82,82931.58
INV0031087,CUST004265,2026-08-09,29262.57,2178.15,69.08,31371.64
INV0031088,CUST006455,2026-08-08,83161.02,8426.99,3856.44,87731.57
INV0031089,CUST009321,2026-08-24,76747.66,6746.75,6773.71,76720.7
INV0031090,CUST002121,2026-08-11,81920.04,14157.65,7912.46,88165.23
INV0031091,CUST001897,2026-08-07,7679.66,713.53,81.37,8311.82
INV0031092,CUST007488,2026-08-30,27573.76,3769.8,428.96,30914.6
INV0031093,CUST002548,2026-08-31,33492.11,5195.25,3288.2,35399.16
INV0031094,CUST006438,2026-08-30,8066.38,728.98,656.02,8139.34
INV0031095,CUST008453,2026-08-30,19494.11,2333.21,288.38,21538.94
INV0031096,CUST006027,2026-08-08,55844.12,5762.08,1227.24,60378.96
INV0031097,CUST002921,2026-08-29,31856.51,5362.36,2340.68,34878.19
INV0031098,CUST000074,2026-08-01,58747.08,3859.1,4046.02,58560.16
INV0031099,CUST002492,2026-08-15,70876.51,6672.66,806.56,76742.61
INV0031100,CUST000498,2026-08-01,48661.24,3360.47,197.21,51824.5
INV0031101,CUST005596,2026-08-14,15634.68,2131.05,225.95,17539.78
INV0031102,CUST002451,2026-08-22,45525.0,4105.56,2691.44,46939.12
INV0031103,CUST008977,2026-08-21,59765.98,10238.16,3930.12,66074.02
INV0031104,CUST006928,2026-08-20,44287.7,5652.57,417.71,49522.56
INV0031105,CUST001709,2026-08-18,3610.99,289.73,289.16,3611.56
INV0031106,CUST000460,2026-08-03,83702.4,11840.65,2514.76,93028.29
INV0031107,CUST003566,2026-08-18,6304.21,1022.85,494.15,6832.91
INV0031108,CUST005485,2026-08-17,20084.9,2081.9,2001.46,20165.34
INV0031109,CUST004872,2026-08-31,58269.6,9314.87,853.4,66731.07
INV0031110,CUST007162,2026-08-06,27008.39,2927.38,2150.56,27785.21
INV0031111,CUST005968,2026-08-30,6196.35,427.03,514.81,6108.57
INV0031112,CUST003102,2026-08-01,61649.48,8487.74,513.59,69623.63
INV0031113,CUST005931,2026-08-25,85901.74,15091.44,6475.38,94517.8
INV0031114,CUST007696,2026-08-25,82736.3,7170.3,1372.89,88533.71
INV0031115,CUST004006,2026-08-18,76708.9,10591.27,6740.87,80559.3
